Med_Income,Med_Income_White,Med_Income_Black,Med_Income_Nat_Am,Med_Income_Asian,Hispanic,FIPS
43509.0,44345.0,37935.0,,86000.0,,39167
50383.0,50526.0,30272.0,43000.0,52500.0,53304.0,39169
42492.0,42492.0,,57031.0,,49545.0,39171
53577.0,53636.0,47602.0,,85946.0,51563.0,39173
47555.0,47278.0,,,,44886.0,39175
33404.0,32542.0,,35000.0,,24813.0,40001
50156.0,49976.0,,69375.0,,46094.0,40003
36661.0,37882.0,28347.0,37150.0,36250.0,24615.0,40005
52090.0,52917.0,,,,44740.0,40007
48601.0,48711.0,31108.0,,,74067.0,40009
41972.0,42679.0,30893.0,,,17480.0,40011
38847.0,39412.0,30167.0,32955.0,44018.0,30169.0,40013
40674.0,42953.0,30806.0,31625.0,,36111.0,40015
64505.0,65112.0,49238.0,61409.0,71250.0,51835.0,40017
44531.0,46229.0,28368.0,35588.0,62614.0,38393.0,40019
38694.0,40489.0,21065.0,35514.0,73250.0,21039.0,40021
30617.0,30794.0,16875.0,37098.0,,40694.0,40023
46680.0,48889.0,,71250.0,,32031.0,40025
56452.0,57687.0,41039.0,51023.0,57823.0,46909.0,40027
38243.0,38676.0,,34375.0,,38000.0,40029
46241.0,49778.0,36806.0,35368.0,41372.0,46106.0,40031
46361.0,51097.0,32125.0,21893.0,,52188.0,40033
38876.0,40364.0,25577.0,34875.0,55417.0,38203.0,40035
45016.0,47196.0,22500.0,39970.0,,36691.0,40037
46125.0,47572.0,29034.0,45250.0,36339.0,35676.0,40039
37942.0,40000.0,23875.0,30428.0,52740.0,32583.0,40041
50904.0,51865.0,,,,47000.0,40043
50855.0,50987.0,,41250.0,,37188.0,40045
48238.0,49506.0,37755.0,50036.0,46685.0,40806.0,40047
40524.0,40610.0,35046.0,42212.0,56912.0,38750.0,40049
52279.0,53478.0,30469.0,52794.0,,40000.0,40051
50250.0,50448.0,,24167.0,,60263.0,40053
40125.0,41349.0,,,,,40055
31250.0,38083.0,21964.0,81250.0,,18015.0,40057
48359.0,48691.0,,,,47750.0,40059
35252.0,35290.0,,36797.0,51000.0,27614.0,40061
35563.0,36758.0,32500.0,27614.0,,28393.0,40063
41560.0,44890.0,30684.0,36702.0,62066.0,33347.0,40065
33449.0,33715.0,,35313.0,,19010.0,40067
38776.0,40136.0,9034.0,41818.0,,39583.0,40069
42134.0,43037.0,18185.0,35000.0,55268.0,32227.0,40071
60034.0,60831.0,,73542.0,,52389.0,40073
39909.0,41470.0,29583.0,24063.0,,36250.0,40075
39205.0,41102.0,,30357.0,,31625.0,40077
36490.0,37389.0,18421.0,33438.0,31520.0,33500.0,40079
45149.0,46002.0,24375.0,37625.0,,37639.0,40081
55299.0,60028.0,27348.0,40081.0,250001.0,52448.0,40083
44549.0,44626.0,40278.0,44688.0,,40250.0,40085
56088.0,55531.0,,63456.0,,56563.0,40087
32324.0,34778.0,19265.0,31446.0,,24471.0,40089
36011.0,38664.0,25655.0,30156.0,,39153.0,40091
51571.0,53105.0,,32353.0,,30938.0,40093
40475.0,41250.0,12750.0,32308.0,,44375.0,40095
42071.0,42318.0,,40219.0,48194.0,38750.0,40097
47077.0,46940.0,,37625.0,,53164.0,40099
39984.0,41909.0,27149.0,38400.0,70850.0,28882.0,40101
48285.0,50219.0,,52031.0,,,40103
39875.0,41162.0,23958.0,35741.0,,40385.0,40105
36216.0,41474.0,24545.0,24959.0,,42955.0,40107
47437.0,52362.0,31816.0,43039.0,54457.0,35187.0,40109
38843.0,42123.0,24688.0,33393.0,,36548.0,40111
45443.0,47252.0,36786.0,41126.0,,33897.0,40113
36347.0,37140.0,25000.0,35521.0,48125.0,28500.0,40115
45765.0,46325.0,23500.0,41012.0,,61339.0,40117
37667.0,39904.0,27481.0,25707.0,17557.0,29145.0,40119
42576.0,43464.0,55893.0,38214.0,49167.0,40909.0,40121
43261.0,45748.0,31639.0,36151.0,,29279.0,40123
44688.0,46860.0,25403.0,37856.0,72981.0,34337.0,40125
32445.0,32382.0,33750.0,29375.0,2499.0,45156.0,40127
50739.0,50823.0,,,,17500.0,40129
58139.0,59876.0,55625.0,49853.0,53819.0,67961.0,40131
36068.0,37475.0,20208.0,35587.0,22500.0,37500.0,40133
35736.0,35609.0,19594.0,36031.0,28750.0,22958.0,40135
43781.0,44048.0,21776.0,42379.0,47159.0,36696.0,40137
50242.0,51486.0,,68864.0,96406.0,43152.0,40139
37759.0,40458.0,29625.0,42625.0,49250.0,27375.0,40141
49759.0,54305.0,27294.0,45838.0,52177.0,39517.0,40143
55715.0,56989.0,41157.0,51250.0,68281.0,58438.0,40145
50023.0,51193.0,26719.0,36042.0,81951.0,40602.0,40147
49632.0,50265.0,,37321.0,,30707.0,40149
55315.0,55833.0,23060.0,60278.0,,60000.0,40151
55300.0,55599.0,,53295.0,,45139.0,40153
41098.0,41516.0,,,35893.0,29750.0,41001
49802.0,52242.0,,58594.0,27778.0,36213.0,41003
65965.0,66332.0,51855.0,35240.0,76919.0,48272.0,41005
46408.0,47513.0,,36375.0,66094.0,36473.0,41007
53179.0,53387.0,50583.0,43304.0,67128.0,27097.0,41009
38605.0,39176.0,9214.0,27623.0,61513.0,35583.0,41011
37106.0,37435.0,,51016.0,,54474.0,41013
40884.0,41211.0,,,50132.0,56150.0,41015
51223.0,51897.0,19416.0,32684.0,43006.0,37656.0,41017
41312.0,41529.0,,23500.0,103229.0,30586.0,41019
44293.0,45404.0,,,,38571.0,41021
38046.0,38680.0,,17063.0,,,41023
37580.0,37775.0,46875.0,31607.0,,,41025
55827.0,57009.0,,,,53247.0,41027
44028.0,44599.0,33798.0,22617.0,51042.0,35653.0,41029
46366.0,48903.0,33375.0,42043.0,,36888.0,41031
37665.0,37988.0,43750.0,60074.0,,34104.0,41033
40336.0,41083.0,14682.0,25313.0,105227.0,37708.0,41035
32369.0,33559.0,,19276.0,,29018.0,41037
44103.0,45046.0,28998.0,38869.0,32816.0,37962.0,41039
42101.0,42464.0,,33036.0,31875.0,40511.0,41041
45644.0,45963.0,,23125.0,72702.0,30333.0,41043
35418.0,35547.0,,55833.0,40333.0,31447.0,41045
48432.0,50425.0,28841.0,33357.0,45974.0,39243.0,41047
50918.0,51045.0,,,,46196.0,41049
54102.0,57449.0,27045.0,32500.0,52622.0,39321.0,41051
52821.0,54652.0,,32212.0,35682.0,51414.0,41053
38362.0,38879.0,,,,,41055
42581.0,42794.0,,,79457.0,29500.0,41057
48101.0,49732.0,,30594.0,75595.0,42763.0,41059
43822.0,44375.0,,54063.0,,33466.0,41061
40581.0,40625.0,19375.0,,,40750.0,41063
43422.0,43695.0,,52031.0,39886.0,41149.0,41065
66754.0,67279.0,61752.0,51701.0,85141.0,44554.0,41067
33487.0,33750.0,,,,59063.0,41069
53423.0,55047.0,35625.0,24688.0,42619.0,42816.0,41071
60356.0,61388.0,32255.0,,43333.0,33977.0,42001
53040.0,57898.0,27238.0,31098.0,61044.0,43257.0,42003
44942.0,44992.0,40000.0,48125.0,,44107.0,42005
50581.0,52350.0,28447.0,,53750.0,51067.0,42007
45930.0,46059.0,,45547.0,51103.0,37431.0,42009
55936.0,59459.0,31141.0,35042.0,71438.0,27558.0,42011
43981.0,44283.0,30833.0,,73409.0,51420.0,42013
48987.0,48742.0,,,37679.0,56111.0,42015
77568.0,78570.0,46945.0,76107.0,108482.0,56197.0,42017
60934.0,60823.0,47697.0,,110260.0,55694.0,42019
42107.0,43150.0,14837.0,,,32171.0,42021
39897.0,39880.0,,,,,42023
49973.0,50489.0,34761.0,,,41250.0,42025
52186.0,54551.0,33065.0,15278.0,29250.0,34652.0,42027
85976.0,87386.0,48570.0,98106.0,127414.0,51662.0,42029
42536.0,43024.0,22989.0,,,,42031
42257.0,42138.0,61122.0,60208.0,,,42033
45078.0,45425.0,,41250.0,,,42035
45374.0,46253.0,30915.0,14875.0,30163.0,43893.0,42037
44579.0,45278.0,21106.0,16731.0,21944.0,26471.0,42039
61820.0,62265.0,36677.0,,77500.0,41218.0,42041
53754.0,59990.0,36515.0,34125.0,57106.0,33802.0,42043
65123.0,74867.0,40613.0,44766.0,71357.0,38914.0,42045
46671.0,46601.0,,,,100365.0,42047
45971.0,48290.0,24473.0,25658.0,31455.0,19381.0,42049
39636.0,40678.0,20456.0,,48326.0,27262.0,42051
35533.0,35321.0,,,135208.0,33333.0,42053
53916.0,55109.0,30214.0,28688.0,57560.0,38934.0,42055
48311.0,49088.0,21250.0,,,28250.0,42057
46661.0,47138.0,35000.0,,,,42059
44396.0,44471.0,,,31250.0,37188.0,42061
45195.0,45305.0,40556.0,,,36250.0,42063
42903.0,43147.0,,,53750.0,30833.0,42065
47398.0,47564.0,,,2499.0,41184.0,42067
46271.0,46849.0,31192.0,31625.0,45169.0,26552.0,42069
57721.0,59790.0,33793.0,43304.0,70479.0,32206.0,42071
44571.0,45877.0,18028.0,,98750.0,40515.0,42073
55499.0,57224.0,36766.0,112566.0,72616.0,35560.0,42075
56117.0,58751.0,34913.0,49444.0,91266.0,35773.0,42077
45897.0,47331.0,21658.0,13047.0,64508.0,29652.0,42079
47313.0,48604.0,26579.0,,82188.0,26250.0,42081
43965.0,44175.0,,,,32353.0,42083
44156.0,45735.0,25910.0,,67000.0,29262.0,42085
41288.0,41371.0,,,,,42087
57365.0,57031.0,59221.0,61563.0,80575.0,56912.0,42089
80675.0,83652.0,53994.0,64286.0,87743.0,56152.0,42091
54648.0,53397.0,,,80375.0,,42093
60972.0,62375.0,44719.0,29604.0,80378.0,40092.0,42095
42406.0,42540.0,25121.0,,73050.0,31435.0,42097
57177.0,57520.0,27292.0,49000.0,,45455.0,42099
38253.0,50895.0,30180.0,25885.0,39091.0,27945.0,42101
60180.0,59775.0,69395.0,,120227.0,56642.0,42103
40654.0,40687.0,37500.0,41389.0,,26250.0,42105
45535.0,45908.0,24259.0,8954.0,54432.0,33705.0,42107
49917.0,50203.0,,,,31563.0,42109
44587.0,44718.0,,53594.0,,37083.0,42111
44189.0,44342.0,,,,17050.0,42113
50477.0,50628.0,60568.0,,,38935.0,42115
46494.0,46561.0,40833.0,,,53438.0,42117
49803.0,49615.0,,,53750.0,48236.0,42119
43644.0,44128.0,22917.0,28500.0,30357.0,,42121
44020.0,44145.0,,18750.0,158472.0,40833.0,42123
56450.0,56965.0,28359.0,9444.0,112118.0,56910.0,42125
49919.0,49665.0,70000.0,,139063.0,37174.0,42127
52247.0,52821.0,26907.0,40875.0,80903.0,33179.0,42129
51004.0,51191.0,,,,42000.0,42131
58269.0,60022.0,40535.0,48542.0,64840.0,31611.0,42133
72458.0,72815.0,,,75000,63583.0,44001
64383.0,65089.0,46339.0,30882.0,72306,49607.0,44003
69526.0,72063.0,35324.0,7721.0,64632,36956.0,44005
49743.0,54148.0,35635.0,25581.0,52668,29084.0,44007
72807.0,74124.0,69850.0,29375.0,34773,55031.0,44009
34799.0,39503.0,21304.0,,,49389.0,45001
45759.0,52351.0,31960.0,28438.0,49821.0,29596.0,45003
25327.0,41034.0,22265.0,,,38583.0,45005
42143.0,45829.0,27256.0,,34816.0,40913.0,45007
31314.0,45490.0,22015.0,,,,45009
34336.0,44746.0,22500.0,30962.0,,,45011
57048.0,65213.0,31229.0,37011.0,50397.0,42350.0,45013
52506.0,59883.0,37471.0,23250.0,60368.0,42668.0,45015
43531.0,53496.0,30412.0,,,,45017
53437.0,66565.0,29012.0,25000.0,57008.0,38053.0,45019
35389.0,40232.0,23805.0,11472.0,13571.0,34590.0,45021
31914.0,40675.0,22845.0,92000.0,,36307.0,45023
32083.0,36565.0,24898.0,63750.0,95439.0,31630.0,45025
33162.0,47509.0,21927.0,,,30735.0,45027
32804.0,39830.0,25033.0,,,32708.0,45029
35409.0,45652.0,24959.0,,69000.0,37014.0,45031
28938.0,33514.0,24378.0,14494.0,,31146.0,45033
54901.0,61613.0,36841.0,33068.0,65929.0,36221.0,45035
46637.0,58766.0,29944.0,,,,45037
36004.0,46349.0,29073.0,,,37724.0,45039
42080.0,51691.0,31343.0,,68587.0,40078.0,45041
42835.0,55095.0,23386.0,,,24022.0,45043
50540.0,55728.0,30967.0,35703.0,63886.0,32197.0,45045
37060.0,46363.0,22744.0,,,26611.0,45047
31410.0,44739.0,25693.0,133021.0,,61324.0,45049
43299.0,45997.0,27800.0,46285.0,38530.0,32182.0,45051
37141.0,44091.0,27690.0,,36422.0,39732.0,45053
43622.0,51569.0,27098.0,,,52782.0,45055
44016.0,49124.0,28505.0,,68304.0,51886.0,45057
38515.0,41073.0,31427.0,,,31319.0,45059
30954.0,45322.0,23019.0,,,,45061
53857.0,56968.0,38020.0,40893.0,64959.0,40926.0,45063
38712.0,52933.0,27585.0,,,,45065
29874.0,46372.0,21887.0,46161.0,85345.0,67938.0,45067
30767.0,36947.0,26417.0,17969.0,37917.0,28689.0,45069
40127.0,49982.0,27778.0,,83631.0,27612.0,45071
41237.0,42444.0,32692.0,52813.0,49615.0,30482.0,45073
34218.0,42791.0,28803.0,23516.0,53864.0,28301.0,45075
41459.0,42360.0,31948.0,40037.0,31250.0,34596.0,45077
49131.0,61259.0,37214.0,34968.0,53458.0,45717.0,45079
38827.0,48736.0,24643.0,2499.0,,30647.0,45081
43907.0,48916.0,30228.0,35163.0,56763.0,40947.0,45083
41332.0,50229.0,30599.0,43485.0,45332.0,42980.0,45085
34033.0,41221.0,21953.0,,,28250.0,45087
28297.0,44696.0,22760.0,,2499.0,,45089
54117.0,61048.0,32553.0,33452.0,70469.0,50644.0,45091
48750.0,49811.0,,,,45521.0,46003
46267.0,46903.0,,,25938.0,26238.0,46005
42171.0,48589.0,30938.0,33836.0,,,46007
45254.0,45572.0,,,,25208.0,46009
50082.0,50600.0,48246.0,22885.0,45521.0,32049.0,46011
53100.0,53486.0,,37424.0,,41821.0,46013
49531.0,50734.0,,38750.0,,,46015
31163.0,49250.0,,27500.0,,,46017
41920.0,43065.0,,13862.0,,24688.0,46019
45170.0,45909.0,,,,,46021
43109.0,50458.0,,25208.0,,37250.0,46023
49600.0,49550.0,,,,56146.0,46025
36608.0,38561.0,,,,16493.0,46027
48912.0,49812.0,,50625.0,,40556.0,46029
31676.0,48661.0,,19266.0,,,46031
52218.0,53153.0,,39412.0,,2499.0,46033
49991.0,50733.0,,,,78784.0,46035
39216.0,40633.0,,21500.0,,,46037
53152.0,52989.0,,,,73100.0,46039
37206.0,58875.0,,30184.0,,,46041
52500.0,52594.0,,,,,46043
56000.0,55000.0,,,,,46045
45997.0,46376.0,,,,46389.0,46047
43679.0,43679.0,,,,,46049
51272.0,51629.0,,,,33859.0,46051
37540.0,39345.0,,17500.0,,,46053
41518.0,41756.0,,,,,46055
58602.0,58729.0,,,,53750.0,46057
47163.0,46971.0,,,,,46059
60741.0,61157.0,,,,,46061
52396.0,52569.0,,,,,46063
59177.0,63888.0,,22260.0,,46458.0,46065
45075.0,45869.0,,,,,46067
51776.0,50000.0,,74643.0,,,46069
45074.0,50667.0,,36477.0,,,46071
53125.0,54034.0,,,,21875.0,46073
35972.0,37292.0,,,,,46075
53828.0,55139.0,,,,28958.0,46077
54535.0,54401.0,,,53365.0,,46079
45548.0,46120.0,,20139.0,77188.0,60337.0,46081
76094.0,76087.0,32546.0,80417.0,250001.0,127700.0,46083
43030.0,50179.0,,31042.0,,,46085
56954.0,56901.0,,61083.0,,,46087
36375.0,35625.0,,,,,46089
51788.0,53031.0,,31328.0,,53750.0,46091
52473.0,53750.0,41165.0,,,40112.0,46093
30938.0,43365.0,,20556.0,,26458.0,46095
44938.0,47813.0,,,,,46097
53525.0,56604.0,28677.0,22367.0,49618.0,47646.0,46099
52446.0,53630.0,,40357.0,53625.0,35313.0,46101
26369.0,42135.0,,25513.0,,,46102
50890.0,52561.0,41284.0,19824.0,51544.0,42240.0,46103
39773.0,41346.0,,14318.0,,64063.0,46105
46081.0,46375.0,,,,,46107
48614.0,55478.0,,33295.0,,,46109
50541.0,50331.0,,,,54792.0,46111
48217.0,48483.0,,,,,46115
56829.0,58788.0,,55231.0,,,46117
60417.0,62292.0,,,,,46119
31128.0,47404.0,,23259.0,,23333.0,46121
37153.0,41250.0,,19766.0,,,46123
53378.0,53497.0,,2499.0,,,46125
64471.0,64358.0,,,,,46127
43221.0,42697.0,,,,46375.0,46129
48176.0,48524.0,42440.0,,250001.0,37470.0,46135
35119.0,57813.0,,21920.0,,,46137
42880.0,43167.0,36528.0,,62000.0,35797.0,47001
41984.0,44287.0,29068.0,21497.0,,26859.0,47003
33240.0,33673.0,27969.0,,,40556.0,47005
37013.0,37327.0,,,,51389.0,47007
48286.0,49144.0,27961.0,45078.0,43359.0,40141.0,47009
42114.0,42756.0,30905.0,,61412.0,27274.0,47011
32028.0,32177.0,52276.0,,,46190.0,47013
41533.0,42016.0,37625.0,,,24500.0,47015
35508.0,37429.0,21433.0,40625.0,,,47017
33213.0,33347.0,19730.0,,40862.0,21346.0,47019
51857.0,52743.0,35481.0,58750.0,93942.0,29750.0,47021
40167.0,42250.0,20433.0,,,,47023
34899.0,35281.0,18750.0,,,46500.0,47025
28804.0,28832.0,,,,35982.0,47027
31187.0,31702.0,25234.0,,,,47029
41590.0,42197.0,33108.0,,32955.0,28917.0,47031
35464.0,37083.0,29693.0,,,23510.0,47033
38576.0,38580.0,145994.0,49345.0,114135.0,34327.0,47035
48368.0,55498.0,34777.0,61156.0,59669.0,36097.0,47037
37263.0,38495.0,23750.0,,42500.0,18243.0,47039
38319.0,38146.0,43162.0,,186141.0,30918.0,47041
44680.0,45109.0,27356.0,,,35053.0,47043
42468.0,44143.0,35927.0,,26198.0,47611.0,47045
54890.0,63996.0,31071.0,,76375.0,37120.0,47047
30259.0,30228.0,,,,,47049
42773.0,44659.0,29590.0,47105.0,,35267.0,47051
38457.0,42263.0,26925.0,50000.0,,24688.0,47053
41093.0,42674.0,23881.0,,,27237.0,47055
35391.0,35695.0,,,,,47057
35196.0,35485.0,30662.0,,35733.0,21065.0,47059
27373.0,28244.0,,,,,47061
37617.0,39145.0,23917.0,,,19621.0,47063
48248.0,54164.0,28474.0,,71719.0,35496.0,47065
26898.0,27217.0,,19338.0,,,47067
31801.0,37567.0,25135.0,,,,47069
35290.0,36024.0,13844.0,,,22006.0,47071
36927.0,36938.0,49313.0,,,,47073
34182.0,43339.0,23445.0,,,50595.0,47075
38745.0,40835.0,25357.0,,,21225.0,47077
38234.0,39801.0,25625.0,2499.0,,22147.0,47079
36334.0,36343.0,,,,,47081
39401.0,40548.0,,,,,47083
41949.0,42328.0,26463.0,,,38333.0,47085
31534.0,31826.0,,,,,47087
42417.0,43016.0,32691.0,,,32750.0,47089
30763.0,30668.0,68194.0,,,21210.0,47091
48701.0,51862.0,26967.0,40850.0,64648.0,32710.0,47093
30086.0,34148.0,20438.0,,,21513.0,47095
30281.0,36438.0,21414.0,,,,47097
37814.0,38281.0,21068.0,11786.0,,49318.0,47099
36621.0,36937.0,28750.0,,,,47101
40389.0,42135.0,29464.0,33333.0,,24519.0,47103
51107.0,50898.0,38438.0,,202750.0,31908.0,47105
38535.0,38736.0,25694.0,35750.0,,19670.0,47107
32557.0,33550.0,19276.0,33750.0,,21737.0,47109
33509.0,34481.0,,,,,47111
42544.0,53525.0,29804.0,,54583.0,22488.0,47113
41348.0,42573.0,30769.0,,85000.0,,47115
42661.0,43387.0,27470.0,,,32500.0,47117
47692.0,51004.0,28893.0,25795.0,63750.0,31288.0,47119
34424.0,34311.0,,,,,47121
35291.0,36519.0,20446.0,,,38315.0,47123
50344.0,52365.0,41116.0,44857.0,47481.0,50748.0,47125
49427.0,49966.0,,,,,47127
39049.0,39058.0,,,,,47129
40281.0,42215.0,21946.0,,,23173.0,47131
35287.0,35258.0,2499.0,,,16333.0,47133
31425.0,32151.0,,,,,47135
36773.0,37338.0,,,,,47137
38925.0,39296.0,,16477.0,,,47139
35343.0,35863.0,17974.0,9539.0,,37482.0,47141
36146.0,36085.0,37337.0,,,28063.0,47143
40854.0,41451.0,37143.0,,89722.0,,47145
53151.0,55246.0,35804.0,,60363.0,39321.0,47147
56219.0,58289.0,46315.0,,64022.0,41350.0,47149
30246.0,30455.0,,,,,47151
45408.0,46633.0,,55652.0,,,47153
42258.0,42542.0,41320.0,,41449.0,32952.0,47155
46224.0,66517.0,32926.0,31892.0,80080.0,35102.0,47157
43914.0,44382.0,33077.0,,,50125.0,47159
42023.0,42763.0,32150.0,,12143.0,16591.0,47161
40346.0,40811.0,30756.0,40862.0,53611.0,23659.0,47163
57382.0,58301.0,46756.0,49773.0,73810.0,37443.0,47165
53669.0,58999.0,30694.0,131776.0,37340.0,63627.0,47167
41029.0,46500.0,27917.0,,,,47169
33210.0,33316.0,,,,26202.0,47171
37351.0,37393.0,,,,36026.0,47173
40439.0,40659.0,,,,66406.0,47175
35376.0,36395.0,25577.0,7750.0,2499.0,26789.0,47177
42817.0,43305.0,29939.0,40737.0,68229.0,36268.0,47179
30701.0,30931.0,16167.0,,25000.0,21964.0,47181
37037.0,38636.0,20331.0,,,41548.0,47183
34901.0,35297.0,27574.0,,,,47185
96565.0,97939.0,66719.0,230583.0,105558.0,58581.0,47187
61070.0,62769.0,35035.0,30893.0,78571.0,39795.0,47189
41327.0,45789.0,23056.0,,61552.0,32139.0,48001
70423.0,71077.0,36689.0,,,68617.0,48003
44223.0,48264.0,28914.0,19115.0,45545.0,38249.0,48005
41690.0,41315.0,,,,41480.0,48007
60275.0,60714.0,,,,33750.0,48009
59737.0,58684.0,,,,157614.0,48011
52192.0,52129.0,47429.0,50313.0,,45858.0,48013
53687.0,55871.0,42550.0,,,43864.0,48015
37397.0,40208.0,,,,32520.0,48017
49863.0,49651.0,,,,63478.0,48019
54821.0,57274.0,47545.0,34185.0,79063.0,41443.0,48021
36373.0,39375.0,,,,16591.0,48023
42302.0,43706.0,33924.0,,,36743.0,48025
50550.0,53878.0,44646.0,60205.0,47929.0,43438.0,48027
51150.0,52931.0,42450.0,42873.0,63595.0,42721.0,48029
55504.0,56639.0,,,,43767.0,48031
73750.0,72813.0,,,,58194.0,48033
44674.0,45320.0,,80341.0,20208.0,33179.0,48035
42670.0,47666.0,26246.0,85455.0,44141.0,27699.0,48037
69749.0,69781.0,62534.0,73750.0,111273.0,56698.0,48039
39808.0,44680.0,27751.0,64219.0,31278.0,34924.0,48041
38395.0,38462.0,,,,34568.0,48043
38603.0,39559.0,13125.0,,,25938.0,48045
22741.0,22103.0,,,,22854.0,48047
41962.0,42481.0,31548.0,18319.0,,36950.0,48049
51821.0,55259.0,30909.0,,,46192.0,48051
49732.0,50281.0,68452.0,51875.0,,33512.0,48053
47233.0,49238.0,29816.0,46000.0,,41705.0,48055
51078.0,50803.0,45407.0,,69318.0,40458.0,48057
40981.0,41009.0,24500.0,,,36944.0,48059
33266.0,33004.0,36583.0,33558.0,99196.0,30795.0,48061
37851.0,40938.0,21661.0,,,35677.0,48063
66023.0,66818.0,,53611.0,,79444.0,48065
37352.0,41114.0,23500.0,,41014.0,,48067
39459.0,40000.0,,,,30800.0,48069
70544.0,75877.0,44962.0,9750.0,133387.0,48743.0,48071
39595.0,42449.0,19321.0,37083.0,35114.0,34673.0,48073
36633.0,38333.0,,,,,48075
48297.0,49203.0,,,,60000.0,48077
39113.0,39808.0,20938.0,,,28942.0,48079
42467.0,42467.0,,,,30917.0,48081
35156.0,35228.0,41618.0,,,33333.0,48083
84735.0,86517.0,64806.0,93355.0,103313.0,54558.0,48085
39743.0,43520.0,,18000.0,,26214.0,48087
46618.0,49512.0,25884.0,,,36524.0,48089
65833.0,66156.0,71536.0,114904.0,71272.0,54888.0,48091
37470.0,38030.0,,,,32065.0,48093
48368.0,48485.0,,,,26827.0,48095
52406.0,53402.0,29886.0,,,39560.0,48097
49340.0,50512.0,49083.0,48403.0,41667.0,38850.0,48099
34955.0,37067.0,30179.0,,,30179.0,48101
58333.0,54083.0,,,,57868.0,48103
53678.0,54412.0,,,,51481.0,48105
37434.0,38628.0,19464.0,,,33102.0,48107
35000.0,35302.0,,,,26111.0,48109
41345.0,41239.0,82639.0,61750.0,63750.0,33125.0,48111
50270.0,56527.0,37476.0,40843.0,68847.0,40562.0,48113
41095.0,43706.0,20511.0,13490.0,,32052.0,48115
43373.0,45901.0,24844.0,,,37617.0,48117
42432.0,44720.0,10878.0,,,,48119
75050.0,78489.0,53611.0,68480.0,91790.0,52184.0,48121
49736.0,59308.0,28950.0,,,33625.0,48123
39700.0,40670.0,,,,9531.0,48125
36825.0,36998.0,,,,33056.0,48127
36681.0,38872.0,19904.0,,,30500.0,48129
33939.0,37661.0,,,,31831.0,48131
34888.0,35067.0,,11875.0,,21920.0,48133
57150.0,59738.0,48448.0,55885.0,90729.0,52243.0,48135
41813.0,43194.0,,,,30435.0,48137
62465.0,65791.0,47199.0,37083.0,122917.0,44609.0,48139
41637.0,42307.0,51804.0,38654.0,62375.0,37361.0,48141
41416.0,41383.0,2499.0,,,34521.0,48143
36079.0,39936.0,24646.0,,,23631.0,48145
44071.0,46322.0,18967.0,35179.0,,35313.0,48147
47808.0,49597.0,36714.0,,,45453.0,48149
41406.0,44922.0,33583.0,,,36250.0,48151
41026.0,43598.0,22857.0,,,35042.0,48153
36477.0,37386.0,20938.0,,,39375.0,48155
89152.0,95083.0,71559.0,98990.0,108287.0,62318.0,48157
41537.0,43449.0,18148.0,,,33750.0,48159
44301.0,50553.0,29286.0,23214.0,,22014.0,48161
36404.0,39200.0,,,,34116.0,48163
57635.0,56968.0,60804.0,88523.0,,53015.0,48165
62313.0,67608.0,34761.0,80393.0,60239.0,48705.0,48167
48508.0,50625.0,70592.0,,,41250.0,48169
54859.0,54232.0,,65488.0,,37083.0,48171
67303.0,73125.0,,,,41989.0,48173
51226.0,59837.0,21081.0,,,45185.0,48175
42983.0,48133.0,16300.0,,,39713.0,48177
43288.0,44525.0,38021.0,29271.0,44583.0,37348.0,48179
47952.0,50592.0,23841.0,42045.0,47929.0,40790.0,48181
47639.0,52245.0,26654.0,54205.0,62131.0,41944.0,48183
46195.0,51776.0,20698.0,25318.0,,48207.0,48185
62420.0,63571.0,64646.0,55726.0,71542.0,50786.0,48187
43375.0,43622.0,25000.0,30888.0,43750.0,38112.0,48189
30950.0,32327.0,20048.0,,,26964.0,48191
42432.0,43381.0,,,,21938.0,48193
44219.0,44920.0,,,,35417.0,48195
37174.0,39415.0,13980.0,,,32500.0,48197
52614.0,55030.0,32454.0,27473.0,46290.0,55862.0,48199
54457.0,62126.0,38401.0,47894.0,70349.0,42451.0,48201
45974.0,53337.0,30366.0,22560.0,66023.0,36680.0,48203
63004.0,64798.0,,,,39444.0,48205
39850.0,39474.0,18362.0,,,28125.0,48207
58583.0,60918.0,56134.0,96507.0,56364.0,46510.0,48209
62813.0,64406.0,,140500.0,,29773.0,48211
41607.0,42358.0,31667.0,44167.0,36707.0,31171.0,48213
34782.0,34878.0,51076.0,34727.0,75781.0,32103.0,48215
41382.0,43319.0,19859.0,27500.0,,34766.0,48217
50665.0,51301.0,25500.0,,,46377.0,48219
56100.0,57151.0,,,47917.0,36725.0,48221
44396.0,46415.0,30600.0,43194.0,,36287.0,48223
32698.0,43824.0,18939.0,,,22292.0,48225
49575.0,51215.0,28917.0,45263.0,66944.0,38072.0,48227
26384.0,26607.0,,,,21496.0,48229
45197.0,49548.0,26572.0,,37315.0,33458.0,48231
49353.0,51078.0,20868.0,15000.0,,36958.0,48233
58500.0,58833.0,,,,53000.0,48235
50324.0,50023.0,61563.0,61071.0,,36504.0,48237
54926.0,57193.0,43523.0,,,48702.0,48239
40820.0,47180.0,19221.0,,,32548.0,48241
50165.0,49395.0,,38750.0,,45250.0,48243
43540.0,53015.0,29991.0,60238.0,51282.0,42270.0,48245
35521.0,36979.0,,,,34350.0,48247
